Day, CBG(from), id(from), CBG(to), id(to)
77, 483550030013, 1, 482979501002, 1
77, 191279503002, 1, 190919703001, 1
77, 482012523021, 2, 481576729001, 7
77, 290430202031, 2, 290770042023, 1
77, 482012516002, 1, 482012504011, 2
77, 360610096001, 5, 360610145004, 5
77, 211110107011, 1, 211110107014, 1
77, 390610206011, 1, 390610260011, 2
77, 212270107011, 1, 130570910033, 1
77, 170313206002, 2, 170318016011, 2
77, 120950171031, 3, 250250701013, 2
77, 360610154001, 2, 421010142001, 2
77, 420110107002, 2, 420110116023, 1
77, 361190147041, 2, 090012201004, 1
77, 420035233001, 1, 421298033021, 1
77, 484391115432, 3, 481130019002, 11
77, 420950167001, 2, 420770092003, 1
77, 171194027013, 1, 295101256003, 11
77, 180973301032, 1, 180571108081, 7
77, 180973604043, 1, 180594108002, 2
77, 330150036022, 2, 250250701018, 1
77, 360610033002, 3, 360610136001, 1
77, 484736806002, 2, 482015516001, 1
77, 060377019023, 1, 060650433072, 1
77, 290950140071, 4, 290950011002, 1
77, 250250511012, 1, 250056002033, 1
77, 081010029151, 1, 201959558002, 1
77, 481130164133, 1, 484391136332, 2
77, 420912047011, 1, 421010122031, 1
77, 150030019011, 2, 150030084081, 1
77, 120710502082, 2, 120710016021, 1
77, 190570008001, 2, 191114907001, 1
77, 482015520011, 2, 482012323022, 3
77, 060590219031, 1, 060375036013, 1
77, 360610116001, 7, 360610106022, 2
77, 390930801032, 1, 390351501001, 1
77, 040138134001, 1, 040210017111, 2
77, 040070005001, 2, 040070004001, 1
77, 482014515001, 1, 482015420002, 2
77, 271630710161, 2, 271630710181, 4
77, 360470554002, 1, 340010014001, 9
77, 391535325011, 1, 390351862053, 2
77, 360470552002, 1, 360594121005, 1
77, 040136118003, 1, 040136114003, 3
77, 340270407023, 1, 340311165004, 2
77, 340130116002, 1, 340130111002, 1
77, 391034050002, 2, 391535105001, 1
77, 120970432042, 1, 120730013002, 1
77, 371999603001, 3, 370210008003, 1
77, 482015423011, 1, 482015421011, 1
77, 090012402001, 1, 361190146042, 1
77, 490532707001, 1, 320030078002, 3
77, 250235202022, 1, 250251703006, 1
77, 320310031013, 1, 060070017032, 1
77, 340330219001, 1, 340057030002, 2
77, 420034961022, 4, 420035030024, 1
77, 191530111115, 2, 191530107061, 1
77, 481130100002, 6, 481130108014, 1
77, 320030034231, 1, 320030036103, 1
77, 360630228032, 1, 360290168004, 1
77, 211170642001, 1, 390250414043, 3
77, 060375762005, 1, 060590994133, 1
77, 340030252003, 2, 340030114004, 1
77, 170310814033, 5, 360470798012, 1
77, 211030902003, 1, 180190509043, 3
77, 484391138123, 1, 481210203093, 2
77, 420950165001, 1, 420950101001, 2
77, 211030901001, 1, 212150801021, 4
77, 271174604002, 1, 460990105011, 1
77, 210590016011, 2, 211839202003, 1
77, 210439603002, 1, 211619603001, 1
77, 290594803003, 1, 291094701001, 1
77, 371939608021, 1, 371719309021, 5
77, 170316309001, 2, 170316603022, 1
77, 170438407032, 2, 170312521023, 1
77, 480850319002, 1, 480850313091, 3
77, 390250404012, 3, 390170109012, 1
77, 421314007001, 1, 421314007002, 1
77, 120174501023, 1, 120174502022, 1
77, 060371174081, 1, 060371238001, 1
77, 484391134051, 1, 484391139173, 1
77, 360470290002, 1, 360810493022, 1
77, 481130189003, 1, 480850313135, 1
77, 471490401042, 1, 130890212023, 1
77, 212150801012, 2, 212110404013, 2
77, 390351351041, 2, 390351929002, 1
77, 170310812013, 1, 121030244121, 1
77, 180973703021, 3, 181095101001, 1
77, 170310803004, 1, 170310301031, 3
77, 220330038012, 1, 220330028021, 1
77, 390539537001, 1, 390539539001, 1
77, 291892204442, 1, 292198201025, 1
77, 211219303001, 1, 212090402031, 1
77, 060376211045, 1, 482014541002, 1
77, 060590320564, 2, 060590421111, 1
77, 040136130002, 3, 040132168292, 3
77, 291833121952, 1, 291833114221, 1
77, 360610099001, 8, 360470485001, 2
77, 370350104022, 3, 560350001021, 1
77, 481130178122, 1, 482570513002, 1
77, 060710020351, 3, 060379200132, 3
77, 484410127003, 1, 480590302002, 1
77, 460659778003, 2, 461179601002, 3
77, 320030067001, 239, 360594157001, 1
77, 530050108133, 1, 530050109014, 1
77, 171194018003, 1, 171194011005, 1
77, 040132169022, 2, 060375545181, 1
77, 490111251042, 3, 490039605002, 1
77, 060133290001, 1, 060133362013, 1
77, 391290217002, 3, 391290217001, 1
77, 320030026052, 2, 320030029193, 2
77, 420293025001, 1, 420293040001, 1
77, 181379688003, 1, 180779662004, 1
77, 081010027002, 2, 484910204104, 1
77, 480850306011, 3, 481479507011, 3
77, 420110018001, 1, 420110121051, 2
77, 170310818002, 5, 170310205001, 2
77, 040132168472, 4, 040134225072, 1
77, 171790224003, 1, 170179602003, 1
77, 060371325011, 2, 060371096032, 1
77, 490050003004, 2, 490050003004, 3
77, 390610016002, 1, 390610235221, 1
77, 481450003001, 1, 481450003001, 2
77, 420912058071, 3, 420171064024, 1
77, 481130078011, 7, 480850313133, 1
77, 361190087005, 1, 360270501032, 1
77, 530530731083, 1, 530530714064, 1
77, 530670114203, 1, 530270006002, 2
77, 171310401001, 1, 171310404002, 1
77, 360470696022, 1, 360471070001, 2
77, 040136151002, 2, 040136132002, 2
77, 060650406111, 2, 060650406111, 3
77, 060190032012, 1, 060390007002, 3
77, 040210008012, 1, 040210002131, 3
77, 060590117162, 1, 060710001161, 1
77, 290950136121, 3, 290370610011, 1
77, 481872105051, 1, 482090109103, 2
77, 361031224063, 1, 361031122131, 1
77, 171179563002, 3, 471219602001, 1
77, 340057031021, 1, 420912049004, 1
77, 471379251001, 1, 210539702011, 1
77, 120570119024, 1, 120570102041, 1
77, 391570207001, 2, 391570216002, 1
77, 481130142051, 1, 480850314094, 1
77, 340170124001, 1, 340130154002, 1
77, 484391115472, 2, 484391132061, 1
77, 460339652002, 3, 460930205001, 2
77, 171059605001, 1, 171059606001, 1
77, 481130045004, 1, 481130017042, 1
77, 180571109031, 5, 180571109083, 1
77, 200910526035, 2, 290470213063, 3
77, 131210100023, 1, 130670304123, 1
77, 060590881042, 1, 060591102011, 1
77, 481130196001, 1, 480850313134, 2
77, 391535089003, 2, 391336021004, 1
77, 391690029012, 1, 391517118003, 1
77, 421257537002, 1, 420035628001, 2
77, 481130178141, 3, 481130181221, 3
77, 060371851003, 1, 060371236023, 1
77, 060371317012, 1, 060378002032, 4
77, 290470218062, 1, 290950159001, 2
77, 291138102012, 3, 291833120971, 4
77, 340270444032, 1, 340270444011, 1
77, 060990009063, 1, 060710110012, 1
77, 481439503005, 1, 480939501001, 1
77, 220979608002, 1, 220979607002, 1
77, 170312515002, 1, 170314305001, 2
77, 170312801002, 6, 170311912001, 1
77, 211110071005, 6, 484910205063, 2
77, 060650432221, 1, 060650432503, 1
77, 360593011021, 1, 340270417023, 1
77, 120860001334, 2, 120860039161, 1
77, 080590114023, 1, 171978801071, 1
77, 480850316571, 2, 480850314071, 1
77, 320030067001, 242, 320030028081, 2
77, 290799602002, 2, 171670003003, 1
77, 180890426092, 1, 170314607002, 1
77, 180419544002, 1, 180419543003, 1
77, 090010223002, 2, 090010110001, 1
77, 190490508112, 3, 191530101022, 2
77, 360610074001, 3, 360050004003, 2
77, 360595182012, 2, 340030130012, 5
77, 150030059001, 1, 150030075051, 1
77, 100030164012, 1, 100030166013, 2
77, 420031609002, 1, 420034804001, 1
77, 360610081004, 3, 360594097002, 1
77, 360810459002, 1, 360610108007, 5
77, 170539620002, 1, 171479546001, 2
77, 200099711005, 1, 200099715002, 1
77, 290950136121, 4, 290950138012, 2
77, 420750033002, 1, 420750001001, 1
77, 121113820082, 4, 121113820024, 3
77, 170314105002, 1, 170312819003, 3
77, 181359514003, 3, 391079678001, 1
77, 391131401001, 2, 390572403014, 2
77, 470370156201, 1, 470370154013, 2
77, 480759502004, 7, 480759502004, 9
77, 420293065041, 2, 150010203003, 1
77, 170310634001, 1, 170317501003, 1
77, 171259568003, 2, 171150031001, 2
77, 360594126003, 1, 360594133004, 1
77, 482011000003, 7, 482011000003, 10
77, 481810015002, 1, 481810011011, 1
77, 060378002022, 14, 060371240001, 1
77, 320030029562, 2, 320030029412, 1
77, 120830025022, 2, 120830013021, 2
77, 060670096364, 2, 060670089071, 1
77, 320310035042, 1, 320310022111, 2
77, 481130200002, 4, 481130171012, 1
77, 211110117111, 1, 211799306001, 1
77, 211110107024, 1, 210290211012, 2
77, 170119651003, 2, 170119651003, 3
77, 340090216001, 2, 360850146061, 1
77, 360610115001, 5, 360610086031, 3
77, 471790614011, 2, 470730506011, 1
77, 120710019132, 1, 390779156001, 1
77, 421010009022, 1, 420912047011, 2
77, 171194035321, 2, 171635039044, 1
77, 170318061041, 1, 172010038071, 1
77, 360470002001, 1, 360594056002, 1
77, 040136198001, 2, 040132168162, 5
77, 360595218021, 2, 360595218023, 3
77, 320310001012, 3, 060630001004, 1
77, 420912025002, 1, 421010098022, 2
77, 530730010003, 1, 530730008042, 1
77, 090010440005, 1, 340258111022, 1
77, 060133551142, 1, 060014516024, 1
77, 210670029002, 1, 211879703002, 2
77, 481130192042, 1, 481130136091, 1
77, 421257711001, 1, 420599703003, 1
77, 121113814021, 3, 121113804001, 1
77, 361031122101, 1, 360610062001, 9
77, 470759305003, 1, 051239602006, 1
77, 420639607004, 3, 420639607004, 4
77, 201730096031, 1, 471570206433, 1
77, 320030067001, 243, 291694706001, 1
77, 482014308001, 5, 482015544012, 5
77, 391336007051, 1, 391219683004, 1
77, 390170111291, 2, 211170653002, 2
77, 190470704003, 1, 190470704003, 2
77, 360290138001, 1, 360290135023, 1
77, 191530051004, 2, 191530042001, 2
77, 360910607021, 1, 360910625012, 1
77, 210290206013, 1, 210290205002, 6
77, 361190123032, 1, 360810711002, 2
77, 420034962001, 1, 420035200023, 1
77, 190490508112, 4, 191870002001, 1
77, 390210101001, 1, 390230033022, 1
77, 361190093001, 1, 360810721004, 1
77, 421070033002, 1, 420110103021, 1
77, 120110406011, 1, 120860001131, 19
77, 360290079042, 1, 360290108071, 1
77, 040136195002, 2, 040136149002, 2
77, 170310701021, 1, 170310701013, 1
77, 170318367001, 2, 170312519003, 1
77, 180571108081, 5, 180816106052, 3
77, 210370519033, 1, 210370522002, 1
77, 460139513001, 1, 460799601003, 1
77, 481130165142, 1, 483970401022, 4
77, 120810020141, 2, 121150027132, 1
77, 420950177041, 1, 420950177041, 2
77, 360610151001, 2, 360610147001, 2
77, 060371152023, 1, 060377009023, 2
77, 482319605002, 1, 480850305172, 1
77, 420171061001, 2, 421019806001, 3
77, 060855123071, 1, 060855120471, 1
77, 120090661012, 1, 120830010062, 6
77, 171430031013, 1, 171239612003, 1
77, 360471118001, 1, 360810140002, 1
77, 483970404022, 3, 480850313172, 1
77, 484391113133, 2, 484391113132, 1
77, 360810232001, 1, 360593003004, 1
77, 360850248002, 1, 360850170072, 1
77, 390852006001, 2, 390351722022, 1
77, 060590117114, 2, 060591106052, 1
77, 172010039012, 1, 170318016053, 1
77, 170898545014, 2, 170898524011, 1
77, 360810331001, 3, 360610226003, 2
77, 310479682001, 2, 080010094073, 1
77, 120850006063, 9, 120850011041, 3
77, 391131251013, 1, 390610207411, 1
77, 290950147011, 4, 290950177002, 2
77, 040130610291, 1, 040159548002, 1
77, 481350023001, 1, 483290101081, 1
77, 510411008163, 1, 481872107122, 1
77, 420293028023, 1, 420454101001, 1
77, 291879509011, 3, 291239603003, 1
77, 060670090112, 2, 060670091072, 2
77, 040134222213, 2, 160550001002, 1
77, 131530201061, 1, 150030089292, 2
77, 131510703101, 1, 212219701002, 1
77, 460990105013, 2, 060650503002, 4
77, 482012404001, 4, 482015515002, 4
77, 160050003004, 1, 490490028012, 1
77, 340390321004, 1, 340258102004, 1
77, 060819843001, 5, 320030007001, 8
77, 040136145002, 1, 040130405211, 4
77, 511730303021, 1, 471630433021, 1
77, 121030267022, 1, 470090102003, 1
77, 040133184002, 1, 040134222051, 1
77, 340210043062, 1, 340350534021, 3
77, 311090018001, 1, 311530107023, 1
77, 295101255001, 1, 290997006033, 2
77, 482014115023, 1, 482011000003, 11
77, 360610129002, 5, 340373736001, 2
77, 211170668001, 3, 390610207613, 1
77, 361190024034, 1, 361190121022, 1
77, 361190104002, 1, 340130173011, 3
77, 320030029823, 2, 320030032223, 1
77, 080130609002, 1, 310539639003, 1
77, 170311801002, 1, 170312517001, 1
77, 484971506014, 1, 484391142031, 1
77, 040133190001, 1, 040133188004, 1
77, 371259502005, 1, 371259502005, 2
77, 180510502004, 1, 181730307052, 4
77, 320030028441, 1, 320030028451, 1
77, 220050301011, 1, 220630408043, 1
77, 170898501063, 3, 170898545014, 3
77, 484391136321, 2, 484391139104, 2
77, 291190701002, 2, 050070201014, 1
77, 320030058471, 2, 320030067001, 289
77, 170190003012, 1, 171130011043, 4
77, 060372760001, 1, 060377030011, 1
77, 484910205101, 1, 484530017222, 1
77, 180973401103, 2, 180571104032, 2
77, 482014301002, 1, 482015110023, 1
77, 470139511002, 1, 470139507002, 1
77, 471550810002, 10, 370210023023, 1
77, 360610136007, 1, 360610136004, 1
77, 517000311002, 1, 390810119002, 1
77, 120759707003, 2, 120759707001, 1
77, 482015529002, 1, 483396915004, 2
77, 360471202002, 1, 360050023001, 1
77, 170318116001, 3, 170318031001, 2
77, 360610111001, 11, 360610092001, 42
77, 540110010001, 1, 390870510023, 1
77, 170316203004, 1, 170316505003, 1
77, 170318060032, 1, 170310803002, 2
77, 060378002031, 4, 060371082011, 2
77, 290430202041, 2, 292254703013, 3
77, 483671407061, 2, 484391130011, 3
77, 340230085044, 1, 340230085021, 3
77, 460990018015, 2, 460990010022, 2
77, 360810560001, 1, 360810125001, 1
77, 421039506052, 1, 340373720002, 1
77, 170978609061, 7, 170318116002, 3
77, 160010024131, 1, 160010022221, 1
77, 040136131001, 1, 040130304013, 1
77, 360910613031, 1, 320030067001, 290
77, 060376013021, 1, 060371349031, 3
77, 250277103002, 1, 250277095021, 1
77, 291450208003, 1, 290970109004, 2
77, 361119506003, 1, 361119512003, 1
77, 480850314053, 1, 484399800001, 18
77, 481210217261, 2, 484391229007, 1
77, 340390395001, 1, 340230027011, 1
77, 470459643001, 1, 470459644004, 1
77, 483810205001, 1, 483030019033, 1
77, 040210002122, 1, 040138121001, 3
77, 420034911012, 5, 420035231001, 1
77, 330150038012, 1, 330110009014, 1
77, 210670037042, 1, 210670008011, 32
77, 361031908004, 1, 360610058001, 10
77, 270935603002, 1, 270935602001, 2
77, 060371899023, 1, 060371920023, 1
77, 470010202011, 1, 470010209021, 1
77, 390351905042, 3, 390351741061, 1
77, 290950136121, 5, 200910529102, 1
77, 481130153041, 2, 484971506022, 5
77, 380150105003, 1, 380150107003, 1
77, 120950170012, 7, 120950135051, 1
77, 391336007051, 2, 391336018012, 1
77, 484230020093, 1, 484679507002, 1
77, 490351128051, 1, 490050010023, 4
77, 460990104051, 1, 460299541002, 2
77, 060610213041, 1, 060170318003, 4
77, 160010103332, 1, 160270209012, 1
77, 484736802004, 1, 480291101002, 1
77, 171090111004, 1, 171090104002, 1
77, 180571103006, 5, 180632101022, 2
77, 420912073003, 1, 420912009032, 1
77, 484530017141, 1, 484910207081, 1
77, 220090302001, 3, 220790120001, 1
77, 181379685003, 1, 181379685001, 2
77, 010730117061, 1, 120730018023, 3
77, 120860001341, 5, 320030067001, 291
77, 361190125023, 3, 360610100002, 4
77, 420912058012, 1, 420912059062, 2
77, 211510105001, 2, 211510109021, 4
77, 470090112003, 7, 210670039082, 2
77, 040136183002, 2, 040136186003, 1
77, 120710401233, 2, 120710402037, 3
77, 361190107022, 1, 360810401001, 1
77, 340390377002, 1, 340030181005, 1
77, 060650432761, 1, 060375545171, 1
77, 471470807002, 1, 170999637002, 1
77, 360610136007, 2, 360610203002, 1
77, 220190001001, 1, 220190017001, 2
77, 320030067001, 245, 320030029851, 1
77, 360810535001, 1, 361031349023, 1
77, 420770068001, 2, 420950177032, 3
77, 340010120001, 1, 340010118022, 2
77, 271739703001, 2, 271739703001, 3
77, 291892153024, 1, 484391139282, 3
77, 010770101002, 1, 280490104003, 1
77, 060390002024, 1, 060378003292, 5
77, 050070214062, 1, 050070204012, 2
77, 320030049261, 1, 320030057151, 1
77, 530530615002, 1, 530530609054, 1
77, 170318292001, 1, 170978609051, 2
77, 250235051014, 1, 250092526013, 1
77, 211110076032, 1, 471870501012, 1
77, 180759631001, 2, 391079680003, 2
77, 120950171042, 1, 120950148081, 2
77, 484910205101, 2, 484530018461, 1
77, 160199705031, 2, 490351112012, 1
77, 360810028002, 2, 360593018002, 3
77, 420834206004, 1, 360039512003, 1
77, 060371011102, 1, 060371031024, 1
77, 211279301004, 2, 211599502002, 1
77, 391719504002, 1, 390510407001, 1
77, 480291817242, 1, 130159604023, 1
77, 482090109021, 1, 482015546001, 2
77, 220570219012, 1, 220570207041, 1
77, 420293002021, 1, 420293002021, 2
77, 060371374023, 1, 060373023012, 3
77, 460059568001, 2, 530039606003, 1
77, 190150207002, 1, 191690011002, 3
77, 060650427232, 1, 060650427261, 3
77, 471470801032, 1, 471650204062, 1
77, 483396938001, 2, 484717902001, 1
77, 390351841042, 2, 484391139292, 1
77, 391650319034, 3, 391650319044, 2
77, 320050023001, 1, 061130101024, 1
77, 211110115202, 2, 211110003002, 1
77, 121030269043, 2, 121030272082, 2
77, 210290205002, 5, 211110082002, 1
77, 120759704001, 1, 120310144091, 1
77, 391517124003, 2, 390351077011, 14
77, 391290212001, 2, 391290214011, 1
77, 340230078062, 1, 340258099011, 3
77, 060730085111, 5, 340076075071, 1
77, 311770501022, 1, 190852904003, 3
77, 120070003002, 1, 120190311063, 1
77, 320030067001, 247, 320030029751, 2
77, 291892109211, 2, 291892178522, 1
77, 060371312002, 1, 060371112052, 1
77, 420035513001, 1, 420031102003, 1
77, 040136115001, 1, 040134201052, 1
77, 483810206001, 1, 483810213005, 1
77, 040134226222, 2, 060014507013, 1
77, 390250412005, 2, 390250404051, 2
77, 060371831032, 1, 060373023011, 2
77, 200910508002, 1, 290950072002, 1
77, 250173417002, 1, 250092084004, 2
77, 371970503006, 1, 371939608012, 2
77, 481130166253, 2, 480850305235, 1
77, 290770022001, 1, 290770045002, 1
77, 360594118006, 1, 360610103001, 9
77, 250092517002, 1, 250092524002, 1
77, 212090402063, 1, 211879703001, 1
77, 060379203391, 5, 060379108101, 3
77, 060670080071, 1, 060670092011, 2
77, 360810151002, 1, 360610030012, 1
77, 320030053482, 2, 320030028332, 3
77, 191530117022, 1, 191530007043, 1
77, 060372671003, 1, 060372678001, 1
77, 360811579031, 1, 360810551002, 2
77, 421298063001, 2, 420512608003, 1
77, 481810003033, 1, 400137966002, 1
77, 150030036011, 1, 150030047004, 1
77, 420912017051, 1, 420912103002, 1
77, 170190057021, 1, 171130005041, 1
77, 170318114011, 1, 170317608021, 1
77, 530699501004, 2, 530699501003, 5
77, 290470223011, 2, 290950157002, 2
77, 170318116001, 4, 170318046083, 1
77, 180973203012, 3, 180973562002, 1
77, 320030053552, 2, 320030028143, 1
77, 230190003003, 1, 130570910071, 1
77, 490490101052, 1, 160199705031, 4
77, 320030049071, 1, 320030067001, 292
77, 220510202012, 1, 220510222001, 1
77, 340139802001, 10, 340390381024, 1
77, 481139800001, 2, 481210216191, 1
77, 172030307001, 2, 172030306023, 2
77, 390351721031, 2, 391535306063, 2
77, 390351762001, 1, 390351905043, 1
77, 515200204003, 2, 470919564001, 2
77, 060373115003, 1, 060371435003, 1
77, 360610150022, 1, 361190084032, 3
77, 390299505006, 1, 391390027004, 1
77, 421010263021, 1, 421010268001, 1
77, 180839557002, 1, 180839557003, 2
77, 170310802021, 1, 170313206002, 5
77, 200910529084, 1, 200910529083, 1
77, 360850303012, 2, 360610016005, 1
77, 420035614003, 1, 420030201005, 2
77, 211450305001, 1, 471870503061, 1
77, 481130141201, 2, 481210217271, 1
77, 060670093223, 2, 060670093171, 1
77, 180179510002, 1, 180030116033, 1
77, 481439502011, 1, 480499508001, 1
77, 320310019013, 1, 483970404012, 1
77, 481130165112, 1, 481130100002, 7
77, 171430030001, 1, 171430034011, 1
77, 420912040091, 2, 420912005072, 4
77, 481130203003, 1, 481130181041, 7
77, 390170109041, 1, 180290803003, 4
77, 460599757002, 1, 461150002003, 5
77, 484736803004, 2, 484817410001, 1
77, 360050423003, 1, 360470290003, 1
77, 040159526001, 1, 040159534021, 1
77, 170438463053, 1, 170438463132, 1
77, 040133194031, 1, 040134222042, 2
77, 450830235001, 1, 120710401151, 2
77, 080590117202, 1, 270370607141, 1
