day,cbg,susceptible,infectious,recovered
74,360191007003,1064,1,0
74,60650419121,3358,1,0
74,80679707033,940,1,0
74,220570218004,1922,1,0
74,480913105032,3145,1,0
74,340030391003,1959,1,0
74,483550054062,1289,1,0
74,481810008003,1017,1,0
74,484910206022,1102,1,0
74,60855077012,1719,1,0
74,484530017863,1936,1,0
74,250251703002,1607,1,0
74,150039802001,569,1,0
74,484910212032,1045,1,0
74,484530024312,2914,1,0
74,290950114063,1380,1,0
74,482015424002,4559,1,0
74,360610112021,412,2,1
74,291892113324,1429,2,0
74,421257462002,2364,1,0
74,340030544003,1074,1,0
74,481130141343,2365,1,0
74,120860077021,1798,1,0
74,170190109002,953,1,0
74,290679505002,1829,1,0
74,180290804004,1593,1,1
74,60371901003,1111,1,0
74,391119668002,835,1,0
74,340390328003,1139,1,0
74,420454015021,1649,1,0
74,120730023043,1149,1,0
74,90053106012,1985,1,0
74,482511302151,2484,1,2
74,471490402001,4046,2,0
74,170315203004,1294,1,0
74,391130029003,606,1,0
74,360810892003,1285,1,0
74,60610232001,5999,1,0
74,211259708002,2240,1,0
74,170314111001,1038,1,0
74,360470190002,1617,2,1
74,250173501043,1691,1,0
74,371999603001,1591,2,0
74,421010266008,705,1,0
74,420912019021,1213,1,0
74,120570116131,1155,1,0
74,481759601002,1090,1,0
74,291879509011,2389,1,1
74,121010302041,1226,1,0
74,171290102001,1248,1,1
74,170318202013,1163,1,0
74,171479546001,3617,1,0
74,340170131001,2317,1,0
74,60590876024,754,2,0
74,471550810002,1630,5,4
74,120850010003,2768,3,4
74,61130110022,1160,1,0
74,170313204001,3142,2,6
74,170630009003,533,1,0
74,530699501003,1030,2,2
74,480850303033,2803,1,1
74,60190044061,2538,1,1
74,481130190401,1559,1,1
74,170898507012,15254,1,2
74,360050279004,1593,1,0
74,481210215252,1982,1,0
74,340311635006,1158,1,1
74,511690301001,783,1,0
74,530330220052,1066,1,0
74,360610116001,1350,4,2
74,360850208033,2075,1,0
74,481130015033,679,1,0
74,291892139002,894,1,0
74,181399744002,760,1,0
74,260270010003,381,1,0
74,290470218043,2762,1,1
74,60591106073,1623,1,0
74,391650321001,1260,1,0
74,290950142041,2271,1,1
74,180030106011,2372,1,0
74,482014124004,1678,1,0
74,60376025041,3172,1,0
74,360610047002,1587,2,0
74,170978611071,1329,1,0
74,480410020081,5547,2,0
74,481350025033,855,1,0
74,120850017001,4265,4,6
74,391535068001,1328,2,1
74,391535311012,1594,1,0
74,482015522001,2090,1,0
74,421257753001,1250,1,0
74,220330037034,1001,1,0
74,484999506021,2182,3,0
74,484391139072,4006,3,0
74,170312819003,2142,1,0
74,480850311003,1483,1,0
74,481130141214,2074,2,0
74,290950134071,1054,1,0
74,250173535002,1664,1,0
74,180632105023,2549,1,0
74,120850011042,2307,4,4
74,380150111051,5348,2,0
74,420076051003,790,1,1
74,180390001002,784,1,0
74,50574804001,709,1,0
74,170317504001,1408,1,0
74,481179504001,1356,1,1
74,210590018003,1382,1,0
74,120570117081,2629,2,0
74,480539601002,2423,1,0
74,60378004101,4027,2,2
74,60190006003,1912,1,0
74,120710401212,2070,1,0
74,60750117002,930,1,0
74,361190131043,2229,2,0
74,291219603001,778,1,0
74,170314003001,1328,1,0
74,484391113014,2716,2,0
74,490351140001,2423,1,1
74,460819661001,2475,1,1
74,292254701021,1308,1,0
74,181590201001,977,1,0
74,361031109011,787,1,0
74,291892216291,2775,1,0
74,20200004001,4815,1,0
74,320030058431,1139,2,0
74,60170318002,3906,5,0
74,120950141001,2145,1,0
74,360610129002,5375,2,2
74,212090405022,1331,1,0
74,60650412031,1580,1,0
74,40132168494,3164,1,1
74,480610120021,3220,1,0
74,60250123023,1998,1,0
74,320030067001,211,102,123
74,481130173033,2501,1,1
74,120860001261,178,1,0
74,530399501008,1917,1,0
74,360610058001,4309,2,4
74,191550301005,1275,1,0
74,60371349051,4551,1,0
74,40131131002,3452,2,1
74,120010022191,2718,1,0
74,291770800004,2211,1,0
74,250173118001,1889,1,0
74,360811463001,1642,1,0
74,60730204032,1910,1,0
74,360910618002,1469,1,0
74,170312431002,698,1,0
74,160119505001,2554,1,1
74,211030902001,1292,1,0
74,60530005022,1706,1,0
74,481130173062,1537,1,0
74,60750228021,705,1,0
74,170317207001,1670,1,0
74,340350523003,2447,3,0
74,360810713033,1988,1,0
74,481576720021,2045,2,0
74,120110805004,3278,2,0
74,210670039061,2102,1,0
74,481130004065,2894,1,0
74,290997001091,4925,1,1
74,180571108051,2358,1,0
74,320030053502,1201,1,0
74,360594085001,2162,1,0
74,340330216003,1161,2,1
74,320030067001,210,103,123
74,420293053001,1605,1,0
74,120150305011,4727,1,0
74,484599503004,2045,1,1
74,391650307004,1821,1,0
74,300630013034,894,1,0
74,170310814022,1792,2,0
74,391419555005,1759,3,1
74,120990070072,1618,1,0
74,360610109001,168,3,1
74,171130051023,1976,2,0
74,210930012001,3613,1,0
74,171670020002,1769,1,0
74,481830101003,1589,2,0
74,340270426002,3275,1,0
74,210930002023,1399,1,0
74,360610076001,1750,3,5
74,230270470002,983,2,0
74,420430249002,921,1,0
74,290210027001,750,1,0
74,40136122001,5973,2,0
74,490490002032,1773,1,2
74,420550115003,1575,1,0
74,261635646002,1688,1,0
74,480396606022,29059,3,3
74,180950103004,976,1,0
74,420034141021,3035,1,0
74,320030067001,209,104,123
74,120690313074,4124,1,0
74,361190101001,1246,1,0
74,130570911031,4069,2,0
74,371639703012,1856,1,0
74,60371925102,2153,1,0
74,391650319021,4244,2,2
74,480759502003,678,2,1
74,211130601013,2149,3,1
74,484530001012,1465,1,0
74,60670096103,2272,1,0
74,482450069001,1764,1,0
74,530399503001,1060,1,0
74,330150038013,917,1,0
74,391535306052,2448,1,0
74,420950183002,1039,2,0
74,60590758091,955,2,0
74,421330231001,1036,1,0
74,361031122142,2496,1,1
74,420034961021,1502,2,1
74,120730022072,1210,2,0
74,391499718004,1538,1,0
74,484391135183,2127,1,1
74,340230003001,2615,1,0
74,470090110012,1685,1,0
74,371830542071,9563,2,0
74,170898519093,2816,1,0
74,360610082003,1006,1,0
74,371830542112,11123,1,0
74,120850006032,821,2,1
74,481810018021,3574,1,0
74,320030029422,2400,1,0
74,360810334022,2068,1,0
74,390572001012,1065,1,2
74,340130201003,1831,1,0
74,360610041004,1582,1,0
74,250173364021,902,1,0
74,360610108007,1837,1,3
74,170370022001,964,1,0
74,481210203082,2501,2,0
74,61110083032,2899,1,0
74,250250005024,2535,1,0
74,420034900032,1172,1,0
74,530630136002,2847,1,1
74,482770008004,1195,1,0
74,320030067001,208,105,123
74,380150105002,2180,1,0
74,220330045031,1943,1,0
74,420270115011,3138,1,0
74,360290107001,1237,2,0
74,120830006022,888,1,0
74,60650467003,1662,1,1
74,484679505001,1792,1,0
74,481130097011,1654,1,0
74,180973401012,1474,1,0
74,40132168223,1139,1,0
74,220630403032,4350,1,0
74,480913109021,6452,1,1
74,131350507204,1257,1,0
74,210670038043,2240,1,0
74,60371813002,952,3,0
74,340258095021,1984,2,0
74,391279662001,1331,1,0
74,340030153002,1253,1,0
74,391131652002,671,1,0
74,61110076144,2854,1,0
74,120879719002,2780,1,0
74,180699614002,795,1,0
74,340010113001,733,1,1
74,482014309004,1762,1,0
74,360610092001,1441,12,21
74,172030307001,1051,1,0
74,40190044111,4005,1,0
74,481576745022,4510,1,0
74,120710018012,2450,1,0
74,61110074021,2358,1,0
74,360610102001,115,4,3
74,211499705001,1278,1,0
74,360810549004,1335,1,0
74,390351702024,1384,1,0
74,120570137041,7535,1,0
74,291833112112,2791,1,0
74,390351861061,2459,1,0
74,340230030022,1132,1,0
74,80050071043,2847,1,0
74,471570211211,1568,1,0
74,360610108006,1457,1,1
74,420912033022,2006,1,0
74,420950113001,2725,5,7
74,511910101003,2717,2,1
74,60372044102,1597,1,0
74,10030114072,1079,1,0
74,360050096002,601,2,0
74,60374024053,1231,1,0
74,201939531005,1166,2,0
74,482015423021,7766,2,0
74,471050603011,2520,1,0
74,120174503022,3255,1,0
74,170318051072,1211,2,1
74,170318065024,1544,1,0
74,482013116002,2104,1,1
74,340312461033,794,1,0
74,290950101051,1989,2,0
74,60750301021,2989,1,0
74,360550116011,926,1,0
74,60378003252,1904,1,0
74,180290802023,2476,2,3
74,420110117021,2274,1,0
74,170190004012,2715,1,0
74,481130136161,2279,2,1
74,170318043112,6049,1,2
74,40131037012,2215,1,0
74,271630710062,2495,1,0
74,211110115083,1323,1,0
74,40138158001,5317,2,1
74,421010342002,1876,2,0
74,360610021002,3427,1,2
74,490070003002,670,4,0
74,181399745003,964,2,0
74,60750351006,924,1,0
74,60372035003,1134,1,0
74,390319609001,1602,1,0
74,361190015041,1951,1,0
74,60230010003,937,1,0
74,60710031012,2579,1,0
74,391570205002,1349,1,0
74,170310813004,2005,1,1
74,482499502002,1426,1,0
74,40136140002,1609,1,0
74,391517111121,3265,1,1
74,480659502001,2039,1,0
74,120830026013,3667,1,0
74,360050216023,2498,1,0
74,421010115003,1475,2,0
74,180839550002,1181,1,0
74,120860001071,497,1,0
74,481210212012,1974,1,0
74,170318222002,1064,1,0
74,420110124001,2394,1,0
74,360594149001,1004,1,0
74,410390007053,1392,1,0
74,60855033153,4614,1,0
74,250092513002,1028,1,0
74,180290803003,582,2,0
74,481576731011,58684,8,13
74,120970429001,11317,1,1
74,121113820063,2936,1,0
74,200910530051,1884,1,0
74,360610135001,4918,2,0
74,40136114003,2182,1,0
74,361031122144,812,1,0
74,340170024002,1131,1,0
74,360810864001,1617,4,1
74,290950141011,3451,2,0
74,320030028311,4086,2,0
74,460319411001,1535,6,3
74,481390602122,2625,1,1
74,480291219091,2198,1,0
74,60374046001,890,1,0
74,210590017033,1456,2,0
74,240178507111,2127,1,0
74,180973907002,1134,1,0
74,250173424005,1215,1,0
74,60670087033,2470,1,0
74,60871105013,1387,1,0
74,391535301051,1865,1,0
74,482014502002,2693,2,0
74,390351077011,2820,3,8
74,320030003024,929,1,0
74,482012514022,1630,1,1
74,420035606001,305,1,0
74,271711001001,4866,2,0
74,60650432621,3025,1,1
74,391650322013,7594,3,3
74,50234804001,976,1,0
74,60376007031,1780,2,1
74,291892192001,1501,1,0
74,40159534012,2130,2,0
74,330110122004,1306,1,0
74,483396915004,672,1,0
74,60591101173,1237,1,0
74,340330209002,2140,1,0
74,290950141142,1663,2,2
74,171430040001,1384,1,0
74,291892113342,1733,2,0
74,211450307001,919,1,0
74,310550073182,1842,1,0
74,170318266002,996,1,0
74,481576729001,59942,4,1
74,60750309002,1785,1,0
74,540990204002,999,1,0
74,180632111003,1298,1,0
74,361190101002,1878,1,0
74,320030029612,1703,1,0
74,60377012012,711,1,0
74,60591100111,1822,1,0
74,40131125112,5107,1,0
74,420035213021,1499,2,0
74,290099603004,1445,1,1
74,420950160021,1633,1,0
74,191530102082,1627,1,0
74,60855033133,1255,1,0
74,170438403033,1472,1,0
74,340270420002,1753,1,0
74,484391132123,900,1,0
74,340311802011,2776,1,0
74,180973535001,1089,1,0
74,60371131012,2193,1,0
74,484910205103,1134,1,0
74,170318023001,5510,2,1
74,421039508022,2508,2,1
74,480410008003,2475,1,0
74,390279643003,1462,1,0
74,60590997011,3198,2,0
74,484391131131,2448,1,0
74,481210215163,3237,1,0
74,220679505001,2087,1,0
74,360290102021,1442,1,0
74,320030067001,207,106,123
74,60373202022,1486,1,0
74,481130143124,824,1,0
74,360470304001,1328,1,0
74,120850014043,2393,1,0
74,150010207023,1309,1,0
74,60375545152,2324,1,0
74,170898506001,2989,1,0
74,211130604002,3033,1,1
74,420770064022,1722,1,0
74,340230088001,3096,1,0
74,482319615022,3103,1,0
74,340110305014,2293,1,1
74,180350015001,483,1,0
74,60670051012,2131,1,0
74,180670014001,1337,1,0
74,320030058461,1471,1,0
74,484230018032,1170,1,0
74,481119503001,2788,1,1
74,390610007003,737,2,0
74,170314008001,881,1,0
74,340170102001,1052,1,0
74,340270416012,3328,1,0
74,390610265002,1945,3,6
74,360850020021,2673,1,0
74,120850006071,1327,1,1
74,120860001091,2984,3,4
74,170219583001,1053,1,0
74,250138123001,651,2,2
74,60590012013,2025,1,1
74,250039353003,1037,1,0
74,171430040003,2498,1,0
74,390250409001,1865,1,1
74,120710403041,1280,1,1
74,340330222012,1190,1,0
74,483030102002,479,1,0
74,350250007022,3015,1,0
74,470519604004,3025,1,0
74,60014360003,1457,1,0
74,100030148093,1614,2,0
74,181457103004,1384,1,1
74,490070005002,2235,1,2
74,420950171022,1435,1,0
74,480850317111,1568,1,0
74,482015420003,2095,2,1
74,483290003041,1929,1,0
74,180973811012,3108,1,0
74,40130405161,1874,1,0
74,320310001012,548,2,0
74,401155747002,1542,1,0
74,482090103021,1628,1,0
74,311010001001,754,1,0
74,391690018001,988,1,0
74,60190072015,2356,2,1
74,482011000003,1455,5,1
74,481130111012,1408,1,0
74,120810020161,5956,1,0
74,360470296002,1728,1,0
74,290950114013,4105,1,0
74,483396922003,4612,2,0
74,360610102001,114,5,3
74,482014315011,873,2,0
74,450770106024,2189,1,0
74,40138148002,5101,1,1
74,210590014023,1840,1,0
74,510872004112,2363,1,0
74,482799501001,1338,2,0
74,61130106082,4061,1,0
74,360290108042,2233,1,0
74,391730211003,1297,1,0
74,391535306032,1840,3,0
74,481130139012,1100,1,0
74,390572201001,3247,2,6
74,390170111091,762,1,0
74,120860097053,1599,1,0
74,40190044242,2034,1,0
74,240430010022,1755,1,0
74,290950121001,2217,1,0
74,390610211011,1676,1,0
74,290370604001,2157,2,0
74,210670018001,1577,1,0
74,60379201081,5383,2,1
74,170438462032,1699,1,0
74,60190045052,2884,1,0
74,210670019002,1558,1,1
74,470370195001,2489,4,4
74,510479302023,2242,1,1
74,482013421001,2012,1,0
74,40136139001,2312,1,1
74,131350505431,3634,1,0
74,480850315052,2698,1,0
74,120710105012,1134,1,0
74,40136108001,5470,1,1
74,60599800001,20,2,11
74,60730083641,1314,1,0
74,482015430031,20728,2,0
74,360593034001,1634,1,2
74,60390005023,5937,1,1
74,171150028001,1530,2,1
74,391034060002,1706,1,1
74,481130201001,999,1,0
74,171430016003,1241,1,2
74,340155024002,446,1,0
74,171194031211,3731,1,0
74,480610113022,1382,1,0
74,120850014062,2127,1,1
74,60816044003,2094,1,0
74,212150801021,3811,1,1
74,484771705003,1155,1,0
74,484391115213,2097,1,0
74,390998043001,899,1,0
74,484910205093,3304,1,0
74,340258062012,2298,1,2
74,311090104005,1472,1,0
74,361031352011,2115,1,0
74,481576730021,5784,2,0
74,484530017731,4358,1,0
74,482015414001,10194,1,0
74,40131169001,2660,1,0
74,482012104003,2310,2,0
74,360610095002,1433,4,1
74,340030114003,1566,1,0
74,170318043061,2421,1,0
74,490399724004,2658,1,0
74,481576731012,10407,4,3
74,390852028002,2166,1,0
74,360594061003,960,1,0
74,470890701003,2649,1,0
74,530330262001,276,3,1
74,360610049001,1708,2,0
74,482150212022,707,1,0
74,170311907021,867,1,0
74,220019601005,1063,1,0
74,483671404101,2153,1,0
74,484530004012,2512,1,3
74,360610092001,1440,13,21
74,371830534202,4949,1,0
74,481130078011,1162,4,2
74,171978835161,6706,1,1
74,360610111001,2369,3,6
74,40133189004,1030,1,0
74,391650320053,4453,3,2
74,120570115072,2830,1,0
74,340030351001,1799,2,0
74,212110405021,3606,2,1
74,190570002003,1206,1,0
74,130510107001,25164,1,1
74,420691114001,1175,1,0
74,40190040462,1885,1,0
74,360610029003,1621,1,0
74,360290142081,1159,1,1
74,530330310001,2943,1,0
74,60710008243,1174,1,0
74,210059502013,1918,1,0
74,481130178061,1429,1,1
74,540039721026,2726,1,0
74,481130173052,8040,4,1
74,271711008022,4199,2,1
74,390170111253,892,1,0
74,391290214022,1842,1,1
74,390610230014,783,1,1
74,400198926002,1002,1,0
74,460119589002,2785,1,0
74,170310707001,2578,1,1
74,484736803001,1155,1,0
74,360610131001,1068,2,6
74,420311604001,775,1,0
74,291892177013,1477,1,1
74,470110105001,2388,1,0
74,360594073011,5827,2,1
74,40159528003,1846,1,0
74,390250414054,2060,1,1
74,171670028023,1599,1,0
74,180973616001,5922,1,0
74,480659501003,821,3,0
74,171194027212,2298,1,1
74,360870119013,1427,1,0
74,171978811052,2134,1,0
74,40159531001,2153,1,0
74,210059501001,3007,2,1
74,290950155002,582,1,1
74,530459601002,317,1,0
74,420035630003,800,1,0
74,360610317044,3517,1,0
74,360593008003,730,1,0
74,170438402013,1935,1,0
74,60371048103,3767,1,0
74,170318046073,1536,1,0
74,471190106005,980,1,0
74,484530021101,3054,1,0
74,211739201002,1333,1,3
74,470631012004,2117,1,0
74,420350303002,1508,1,0
74,60379203391,7416,2,2
74,211510104002,1089,1,0
74,530330220053,1608,1,1
74,40132168472,6016,1,1
74,40136185003,1116,1,0
74,170438463052,1560,1,0
74,320030067001,206,107,123
74,360610101001,1349,14,10
74,471570226001,2016,2,0
74,390799575006,1292,1,1
74,390998129002,1150,1,0
74,361031118011,1239,1,0
74,211679602001,1843,1,0
74,470459644005,2147,1,0
74,130670311062,2816,1,0
74,40139411001,23,1,1
74,40132168472,6015,2,1
74,360610111001,2368,4,6
74,40134201092,1976,1,0
74,120830023022,2853,1,0
74,220330040112,2386,1,0
74,240450106052,1047,1,0
74,250138124013,1379,1,0
74,291059602982,1087,1,0
74,320030029562,1365,1,0
74,170978638011,2436,1,1
74,450830218041,1086,1,0
74,171194009513,2320,2,0
74,371830528072,4260,1,0
74,60730178111,1144,1,0
74,320030007004,546,2,0
74,60379800281,977,14,9
74,210370531002,2756,1,0
74,210290201031,2222,1,1
74,170318039012,1785,2,0
74,191530102033,19233,1,2
74,482013210002,1408,1,0
74,210670008011,2909,13,15
74,530330224006,1258,1,0
74,481130194003,2305,1,0
74,482015342022,3823,1,0
74,271630702042,5326,1,0
74,340130206002,1331,2,1
74,360610056001,1864,1,2
74,291833111492,3023,1,1
74,180290802024,2371,1,3
74,250173341002,2598,1,0
74,160050002003,1324,1,0
74,421010020002,645,1,0
74,360470578001,1656,1,0
74,470930049001,2272,1,0
74,120210101022,3658,1,0
74,360610090004,1386,1,0
74,40130610141,4900,1,0
74,530330056001,1739,1,0
74,200814631003,1090,1,0
74,211499705003,828,1,0
74,40050002001,2271,1,0
74,390351351041,1255,1,0
74,390351862031,1688,2,0
74,482014521002,6192,2,0
74,420199112001,2062,1,0
74,530330284024,1522,5,2
74,420035215002,2147,1,0
74,61110071002,2961,1,0
74,460830101021,3774,1,0
74,320030033072,2326,2,0
74,481130137171,2265,1,0
74,60670093191,2606,1,0
74,390910048004,862,1,0
74,170318040001,1625,1,0
74,60710114041,2076,1,0
74,320030029422,2399,2,0
74,60590320565,2036,2,0
74,340030070024,678,2,0
74,470590915002,1381,2,2
74,40132168222,1601,2,0
74,290370600043,511,1,0
74,482015553011,2222,1,1
74,361031587102,1139,1,0
74,40136104004,2448,1,0
74,371830542081,9072,1,1
74,420454096022,2556,1,0
74,60371375041,2154,1,0
74,40136177001,1764,1,0
74,340258114013,2375,1,0
74,60375705023,1144,1,0
74,420454068031,2147,1,1
74,484530017602,6896,1,1
74,360610113001,88,4,6
74,530530718061,2441,1,0
74,170438465141,994,1,0
74,420912087032,1661,1,0
74,480396620005,834,1,0
74,10330208021,544,1,0
74,320030005272,1797,1,1
74,60371066481,3543,1,0
74,10730106031,2241,1,0
74,480850313092,2185,1,0
74,320030067001,205,108,123
74,360610102001,113,6,3
74,420912032042,1063,1,0
74,484391233002,4025,2,1
74,483396932004,1335,1,0
74,481130136163,1331,1,1
74,484530011001,4983,5,4
74,360810448001,1841,1,0
74,390351191001,97,2,0
74,170999629002,798,1,0
74,270370606061,1410,1,0
74,121113817012,2159,1,0
74,191839603003,1514,1,0
74,340130134002,983,1,0
74,471630402002,1249,1,0
74,391336020001,1318,1,0
74,191690013013,5242,2,0
74,290997008021,2784,1,0
74,470110105002,1248,1,0
74,360595216022,725,1,0
74,250214043011,1336,1,0
74,360910609011,2103,1,0
74,80410046032,5322,1,0
74,60990020061,2615,1,0
74,60710040032,4341,2,0
74,60375502025,841,1,0
74,261251314001,2080,1,0
74,484019507001,3693,2,0
74,90010212003,607,1,0
74,540550014003,581,1,0
74,470090112003,2930,3,2
74,420950162013,1571,2,1
74,181590201003,568,2,0
74,211510109031,2211,1,0
74,180816106062,1134,1,0
74,391650312003,1895,1,0
74,481130132002,2883,3,4
74,391290211005,1669,1,1
74,530210205027,1400,1,0
74,470039501002,2568,1,0
74,420950177032,2029,1,1
74,484717901021,2739,1,0
74,171194037011,1614,1,0
74,60730200131,7176,1,1
74,120850011031,2313,3,2
74,40136114003,2181,2,0
74,360610236004,3400,2,1
74,130639800001,998,1,1
74,340210044052,4598,1,1
74,171118713051,3153,1,1
74,250250104051,2989,1,0
74,170313201002,3880,6,8
74,61130103023,5330,1,0
74,482179614001,1139,1,0
74,120850002002,1600,1,1
74,170318333001,2725,1,2
74,180571108061,14603,1,1
74,391517121111,1446,1,0
74,340297320013,2353,1,0
74,170898506002,3038,1,0
75,460319411001,1535,5,4
75,171790211021,1572,0,1
75,170438464082,1626,0,1
75,60670096141,3334,0,1
75,170311904011,1652,0,1
75,170399718002,1190,0,2
75,421212014003,1569,0,1
75,391590504003,3445,0,1
75,360610125001,895,0,2
75,170438446012,1564,1,1
75,120330036102,3351,0,1
75,120111103422,8957,0,2
75,450750113002,1640,0,1
75,60750308004,2270,0,1
75,483396916011,2355,0,1
75,360610015021,3149,3,1
75,340230075002,937,0,1
75,340130200006,1020,0,2
75,483879501002,1721,0,1
75,360050421001,808,2,1
75,360050391006,1437,0,1
75,530419703002,1591,0,1
75,320030047031,3809,1,0
75,320030029781,5484,0,2
75,340297223002,2530,0,1
75,481410017001,1016,1,0
75,350250002001,686,0,1
75,420311603001,1553,0,1
75,170316404002,1851,0,2
75,120850006042,5201,3,5
75,340057022061,1868,0,1
75,40030003021,1352,1,4
75,170310632006,1434,0,1
75,484910203013,4365,0,1
75,170318133012,637,1,1
75,530330236012,1518,1,0
75,290950141082,1552,1,1
75,290997009003,3214,0,2
75,60372693003,925,0,1
75,550791874001,3522,0,2
75,420210126003,975,0,1
75,60710029023,1335,1,0
75,60371901002,1574,1,3
75,270530260132,1413,0,1
75,420893004012,3532,0,1
75,481179504003,827,0,2
